"user","datetime","stage_duration","stage"
"AOYM4KG","2023-09-18 20:46:30.000",12,"restless"
"AOYM4KG","2023-09-18 20:48:30.000",42,"asleep"
"AOYM4KG","2023-09-18 22:05:00.000",12,"awake"
"AOYM4KG","2023-09-18 22:07:00.000",474,"asleep"
"AOYM4KG","2023-09-18 23:26:00.000",6,"restless"
"AOYM4KG","2023-09-18 23:27:00.000",372,"asleep"
"AOYM4KG","2023-09-19 00:29:00.000",6,"restless"
"AOYM4KG","2023-09-19 00:30:00.000",6,"asleep"
"AOYM4KG","2023-09-19 00:31:00.000",12,"restless"
"AOYM4KG","2023-09-19 00:33:00.000",6,"awake"
"AOYM4KG","2023-09-19 00:34:00.000",6,"restless"
"AOYM4KG","2023-09-19 00:35:00.000",6,"awake"
"AOYM4KG","2023-09-19 00:36:00.000",234,"asleep"
"AOYM4KG","2023-09-19 01:15:00.000",12,"restless"
"AOYM4KG","2023-09-19 01:17:00.000",72,"asleep"
"AOYM4KG","2023-09-19 01:29:00.000",12,"restless"
"AOYM4KG","2023-09-19 01:31:00.000",12,"asleep"
"AOYM4KG","2023-09-19 01:33:00.000",12,"restless"
"AOYM4KG","2023-09-19 01:35:00.000",66,"asleep"
"AOYM4KG","2023-09-19 01:46:00.000",6,"restless"
"AOYM4KG","2023-09-19 01:47:00.000",18,"asleep"
"AOYM4KG","2023-09-19 01:50:00.000",6,"restless"
"AOYM4KG","2023-09-19 01:51:00.000",48,"asleep"
"AOYM4KG","2023-09-19 01:59:00.000",6,"restless"
"AOYM4KG","2023-09-19 02:00:00.000",42,"asleep"
"AOYM4KG","2023-09-19 02:07:00.000",6,"restless"
"AOYM4KG","2023-09-19 02:08:00.000",90,"asleep"
"AOYM4KG","2023-09-19 02:23:00.000",12,"restless"
"AOYM4KG","2023-09-19 02:25:00.000",12,"asleep"
"AOYM4KG","2023-09-19 02:27:00.000",12,"restless"
"AOYM4KG","2023-09-19 02:29:00.000",84,"asleep"
"AOYM4KG","2023-09-19 02:43:00.000",12,"restless"
"AOYM4KG","2023-09-19 02:45:00.000",150,"asleep"
"AOYM4KG","2023-09-19 03:10:00.000",6,"restless"
"AOYM4KG","2023-09-19 03:11:00.000",6,"asleep"
"AOYM4KG","2023-09-19 03:12:00.000",12,"restless"
"AOYM4KG","2023-09-19 03:14:00.000",6,"awake"
"AOYM4KG","2023-09-19 03:15:00.000",6,"restless"
"AOYM4KG","2023-09-19 03:16:00.000",12,"awake"
"AOYM4KG","2023-09-19 03:18:00.000",12,"restless"
"AOYM4KG","2023-09-19 03:20:00.000",90,"asleep"
"AOYM4KG","2023-09-19 03:35:00.000",12,"restless"
"AOYM4KG","2023-09-19 03:37:00.000",18,"asleep"
"AOYM4KG","2023-09-19 03:40:00.000",6,"restless"
"AOYM4KG","2023-09-19 03:41:00.000",72,"asleep"
"AOYM4KG","2023-09-19 20:27:00.000",12,"restless"
"AOYM4KG","2023-09-19 20:29:00.000",420,"asleep"
"AOYM4KG","2023-09-19 21:39:00.000",6,"restless"
"AOYM4KG","2023-09-19 21:40:00.000",18,"asleep"
"AOYM4KG","2023-09-19 21:43:00.000",6,"restless"
"AOYM4KG","2023-09-19 21:44:00.000",168,"asleep"
"AOYM4KG","2023-09-19 22:12:00.000",6,"restless"
"AOYM4KG","2023-09-19 22:13:00.000",18,"asleep"
"AOYM4KG","2023-09-19 22:16:00.000",6,"restless"
"AOYM4KG","2023-09-19 22:17:00.000",252,"asleep"
"AOYM4KG","2023-09-19 22:59:00.000",6,"restless"
"AOYM4KG","2023-09-19 23:00:00.000",126,"asleep"
"AOYM4KG","2023-09-19 23:21:00.000",24,"restless"
"AOYM4KG","2023-09-19 23:25:00.000",18,"awake"
"AOYM4KG","2023-09-19 23:28:00.000",6,"restless"
"AOYM4KG","2023-09-19 23:29:00.000",126,"asleep"
"AOYM4KG","2023-09-19 23:50:00.000",18,"restless"
"AOYM4KG","2023-09-19 23:53:00.000",174,"asleep"
"AOYM4KG","2023-09-20 00:22:00.000",6,"restless"
"AOYM4KG","2023-09-20 00:23:00.000",18,"asleep"
"AOYM4KG","2023-09-20 00:26:00.000",6,"restless"
"AOYM4KG","2023-09-20 00:27:00.000",204,"asleep"
"AOYM4KG","2023-09-20 01:01:00.000",12,"restless"
"AOYM4KG","2023-09-20 01:03:00.000",24,"asleep"
"AOYM4KG","2023-09-20 01:07:00.000",18,"restless"
"AOYM4KG","2023-09-20 01:10:00.000",36,"asleep"
"AOYM4KG","2023-09-20 01:16:00.000",6,"restless"
"AOYM4KG","2023-09-20 01:17:00.000",54,"asleep"
"AOYM4KG","2023-09-20 01:26:00.000",12,"restless"
"AOYM4KG","2023-09-20 01:28:00.000",162,"asleep"
"AOYM4KG","2023-09-20 01:55:00.000",6,"restless"
"AOYM4KG","2023-09-20 01:56:00.000",42,"asleep"
"AOYM4KG","2023-09-20 02:03:00.000",6,"restless"
"AOYM4KG","2023-09-20 02:04:00.000",126,"asleep"
"AOYM4KG","2023-09-20 02:25:00.000",6,"restless"
"AOYM4KG","2023-09-20 02:26:00.000",12,"asleep"
"AOYM4KG","2023-09-20 02:28:00.000",6,"restless"
"AOYM4KG","2023-09-20 02:29:00.000",18,"asleep"
"AOYM4KG","2023-09-20 02:32:00.000",6,"restless"
"AOYM4KG","2023-09-20 02:33:00.000",270,"asleep"
"AOYM4KG","2023-09-20 03:18:00.000",6,"restless"
"AOYM4KG","2023-09-20 03:19:00.000",6,"asleep"
"AOYM4KG","2023-09-20 03:20:00.000",12,"restless"
"AOYM4KG","2023-09-20 03:22:00.000",6,"awake"
"AOYM4KG","2023-09-20 03:23:00.000",12,"restless"
"AOYM4KG","2023-09-20 03:25:00.000",6,"awake"
"AOYM4KG","2023-09-20 03:26:00.000",162,"asleep"
"AOYM4KG","2023-09-20 03:53:00.000",24,"restless"
"AOYM4KG","2023-09-20 03:57:00.000",78,"awake"
"AOYM4KG","2023-09-20 04:10:00.000",24,"restless"
"AOYM4KG","2023-09-20 04:14:00.000",12,"asleep"
"AOYM4KG","2023-09-20 04:16:00.000",12,"restless"
"AOYM4KG","2023-09-20 04:18:00.000",12,"asleep"
"AOYM4KG","2023-09-20 04:20:00.000",18,"restless"
"AOYM4KG","2023-09-20 04:23:00.000",6,"asleep"
"AOYM4KG","2023-09-20 04:24:00.000",6,"restless"
"AOYM4KG","2023-09-20 04:25:00.000",6,"asleep"
"AOYM4KG","2023-09-20 04:26:00.000",6,"restless"
"AOYM4KG","2023-09-20 04:27:00.000",24,"asleep"
"AOYM4KG","2023-09-20 04:31:00.000",12,"restless"
"AOYM4KG","2023-09-20 04:33:00.000",204,"asleep"
"AOYM4KG","2023-09-20 05:07:00.000",24,"restless"
"AOYM4KG","2023-09-20 05:11:00.000",6,"awake"
"AOYM4KG","2023-09-20 05:12:00.000",6,"restless"
"AOYM4KG","2023-09-20 05:13:00.000",408,"asleep"
"AOYM4KG","2023-09-20 06:21:00.000",6,"restless"
"AOYM4KG","2023-09-20 06:22:00.000",12,"asleep"
"AOYM4KG","2023-09-20 06:24:00.000",24,"restless"
"AOYM4KG","2023-09-20 06:28:00.000",6,"awake"
"AOYM4KG","2023-09-20 06:29:00.000",6,"restless"
"AOYM4KG","2023-09-20 06:30:00.000",6,"awake"
"AOYM4KG","2023-09-20 06:31:00.000",12,"asleep"
"AOYM4KG","2023-09-20 06:33:00.000",12,"restless"
"AOYM4KG","2023-09-20 06:35:00.000",30,"asleep"
"AOYM4KG","2023-09-20 20:13:30.000",6,"restless"
"AOYM4KG","2023-09-20 20:14:30.000",432,"asleep"
"AOYM4KG","2023-09-20 21:26:30.000",6,"restless"
"AOYM4KG","2023-09-20 21:27:30.000",6,"asleep"
"AOYM4KG","2023-09-20 21:28:30.000",30,"restless"
"AOYM4KG","2023-09-20 21:33:30.000",6,"awake"
"AOYM4KG","2023-09-20 21:34:30.000",282,"asleep"
"AOYM4KG","2023-09-20 22:21:30.000",6,"restless"
"AOYM4KG","2023-09-20 22:22:30.000",354,"asleep"
"AOYM4KG","2023-09-20 23:21:30.000",6,"restless"
"AOYM4KG","2023-09-20 23:22:30.000",6,"asleep"
"AOYM4KG","2023-09-20 23:23:30.000",42,"restless"
"AOYM4KG","2023-09-20 23:30:30.000",6,"awake"
"AOYM4KG","2023-09-20 23:31:30.000",6,"restless"
"AOYM4KG","2023-09-20 23:32:30.000",102,"asleep"
"AOYM4KG","2023-09-20 23:49:30.000",6,"restless"
"AOYM4KG","2023-09-20 23:50:30.000",222,"asleep"
"AOYM4KG","2023-09-21 00:27:30.000",6,"restless"
"AOYM4KG","2023-09-21 00:28:30.000",30,"asleep"
"AOYM4KG","2023-09-21 00:33:30.000",18,"restless"
"AOYM4KG","2023-09-21 00:36:30.000",6,"asleep"
"AOYM4KG","2023-09-21 00:37:30.000",6,"restless"
"AOYM4KG","2023-09-21 00:38:30.000",54,"asleep"
"AOYM4KG","2023-09-21 00:47:30.000",12,"restless"
"AOYM4KG","2023-09-21 00:49:30.000",12,"asleep"
"AOYM4KG","2023-09-21 00:51:30.000",12,"restless"
"AOYM4KG","2023-09-21 00:53:30.000",258,"asleep"
"AOYM4KG","2023-09-21 01:36:30.000",18,"restless"
"AOYM4KG","2023-09-21 01:39:30.000",60,"asleep"
"AOYM4KG","2023-09-21 01:49:30.000",24,"restless"
"AOYM4KG","2023-09-21 01:53:30.000",12,"awake"
"AOYM4KG","2023-09-21 01:55:30.000",6,"restless"
"AOYM4KG","2023-09-21 01:56:30.000",276,"asleep"
"AOYM4KG","2023-09-21 02:42:30.000",12,"restless"
"AOYM4KG","2023-09-21 02:44:30.000",18,"asleep"
"AOYM4KG","2023-09-21 02:47:30.000",6,"restless"
"AOYM4KG","2023-09-21 02:48:30.000",24,"asleep"
"AOYM4KG","2023-09-21 02:52:30.000",18,"restless"
"AOYM4KG","2023-09-21 02:55:30.000",12,"asleep"
"AOYM4KG","2023-09-21 02:57:30.000",24,"restless"
"AOYM4KG","2023-09-21 03:01:30.000",114,"asleep"
"AOYM4KG","2023-09-21 03:20:30.000",12,"restless"
"AOYM4KG","2023-09-21 03:22:30.000",96,"asleep"
"AOYM4KG","2023-09-21 03:38:30.000",6,"restless"
"AOYM4KG","2023-09-21 03:39:30.000",96,"asleep"
"AOYM4KG","2023-09-21 03:55:30.000",12,"restless"
"AOYM4KG","2023-09-21 03:57:30.000",72,"awake"
"AOYM4KG","2023-09-21 04:09:30.000",18,"restless"
"AOYM4KG","2023-09-21 04:12:30.000",18,"asleep"
"AOYM4KG","2023-09-21 04:15:30.000",6,"restless"
"AOYM4KG","2023-09-21 04:16:30.000",6,"asleep"
"AOYM4KG","2023-09-21 04:17:30.000",6,"restless"
"AOYM4KG","2023-09-21 04:18:30.000",108,"asleep"
"AOYM4KG","2023-09-21 04:36:30.000",24,"restless"
"AOYM4KG","2023-09-21 04:40:30.000",18,"asleep"
"AOYM4KG","2023-09-21 04:43:30.000",18,"restless"
"AOYM4KG","2023-09-21 04:46:30.000",18,"awake"
"AOYM4KG","2023-09-21 04:49:30.000",6,"restless"
"AOYM4KG","2023-09-21 04:50:30.000",252,"asleep"
"AOYM4KG","2023-09-21 05:32:30.000",6,"restless"
"AOYM4KG","2023-09-21 05:33:30.000",12,"asleep"
"AOYM4KG","2023-09-21 05:35:30.000",12,"restless"
"AOYM4KG","2023-09-21 05:37:30.000",210,"asleep"
"AOYM4KG","2023-09-21 06:12:30.000",6,"restless"
"AOYM4KG","2023-09-21 06:13:30.000",6,"asleep"
"AOYM4KG","2023-09-21 20:08:00.000",24,"restless"
"AOYM4KG","2023-09-21 20:12:00.000",36,"awake"
"AOYM4KG","2023-09-21 20:18:00.000",6,"restless"
"AOYM4KG","2023-09-21 20:19:00.000",594,"asleep"
"AOYM4KG","2023-09-21 21:58:00.000",6,"restless"
"AOYM4KG","2023-09-21 21:59:00.000",6,"asleep"
"AOYM4KG","2023-09-21 22:00:00.000",12,"restless"
"AOYM4KG","2023-09-21 22:02:00.000",6,"awake"
"AOYM4KG","2023-09-21 22:03:00.000",6,"restless"
"AOYM4KG","2023-09-21 22:04:00.000",6,"awake"
"AOYM4KG","2023-09-21 22:05:00.000",198,"asleep"
"AOYM4KG","2023-09-21 22:38:00.000",6,"restless"
"AOYM4KG","2023-09-21 22:39:00.000",198,"asleep"
"AOYM4KG","2023-09-21 23:12:00.000",6,"restless"
"AOYM4KG","2023-09-21 23:13:00.000",228,"asleep"
"AOYM4KG","2023-09-21 23:51:00.000",24,"restless"
"AOYM4KG","2023-09-21 23:55:00.000",18,"awake"
"AOYM4KG","2023-09-21 23:58:00.000",258,"asleep"
"AOYM4KG","2023-09-22 00:41:00.000",6,"restless"
"AOYM4KG","2023-09-22 00:42:00.000",60,"asleep"
"AOYM4KG","2023-09-22 00:52:00.000",12,"restless"
"AOYM4KG","2023-09-22 00:54:00.000",36,"asleep"
"AOYM4KG","2023-09-22 01:00:00.000",6,"restless"
"AOYM4KG","2023-09-22 01:01:00.000",618,"asleep"
"AOYM4KG","2023-09-22 02:44:00.000",6,"restless"
"AOYM4KG","2023-09-22 02:45:00.000",270,"asleep"
"AOYM4KG","2023-09-22 20:08:00.000",18,"asleep"
"AOYM4KG","2023-09-22 20:11:00.000",18,"restless"
"AOYM4KG","2023-09-22 20:14:00.000",18,"awake"
"AOYM4KG","2023-09-22 20:17:00.000",6,"restless"
"AOYM4KG","2023-09-22 20:18:00.000",240,"asleep"
"AOYM4KG","2023-09-22 20:58:00.000",6,"restless"
"AOYM4KG","2023-09-22 20:59:00.000",198,"asleep"
"AOYM4KG","2023-09-22 21:32:00.000",6,"restless"
"AOYM4KG","2023-09-22 21:33:00.000",12,"asleep"
"AOYM4KG","2023-09-22 21:35:00.000",6,"restless"
"AOYM4KG","2023-09-22 21:36:00.000",18,"asleep"
"AOYM4KG","2023-09-22 21:39:00.000",6,"restless"
"AOYM4KG","2023-09-22 21:40:00.000",90,"asleep"
"AOYM4KG","2023-09-22 21:55:00.000",24,"restless"
"AOYM4KG","2023-09-22 21:59:00.000",6,"awake"
"AOYM4KG","2023-09-22 22:00:00.000",6,"restless"
"AOYM4KG","2023-09-22 22:01:00.000",6,"awake"
"AOYM4KG","2023-09-22 22:02:00.000",78,"asleep"
"AOYM4KG","2023-09-22 22:15:00.000",6,"restless"
"AOYM4KG","2023-09-22 22:16:00.000",78,"asleep"
"AOYM4KG","2023-09-22 22:29:00.000",12,"restless"
"AOYM4KG","2023-09-22 22:31:00.000",12,"asleep"
"AOYM4KG","2023-09-22 22:33:00.000",6,"restless"
"AOYM4KG","2023-09-22 22:34:00.000",162,"asleep"
"AOYM4KG","2023-09-22 23:01:00.000",18,"restless"
"AOYM4KG","2023-09-22 23:04:00.000",6,"asleep"
"AOYM4KG","2023-09-22 23:05:00.000",24,"restless"
"AOYM4KG","2023-09-22 23:09:00.000",6,"awake"
"AOYM4KG","2023-09-22 23:10:00.000",522,"asleep"
"AOYM4KG","2023-09-23 00:37:00.000",6,"restless"
"AOYM4KG","2023-09-23 00:38:00.000",12,"asleep"
"AOYM4KG","2023-09-23 00:40:00.000",24,"restless"
"AOYM4KG","2023-09-23 00:44:00.000",6,"awake"
"AOYM4KG","2023-09-23 00:45:00.000",228,"asleep"
"AOYM4KG","2023-09-23 01:23:00.000",12,"restless"
"AOYM4KG","2023-09-23 01:25:00.000",114,"asleep"
"AOYM4KG","2023-09-23 01:44:00.000",24,"restless"
"AOYM4KG","2023-09-23 01:48:00.000",72,"asleep"
"AOYM4KG","2023-09-23 02:00:00.000",24,"restless"
"AOYM4KG","2023-09-23 02:04:00.000",6,"awake"
"AOYM4KG","2023-09-23 02:05:00.000",12,"restless"
"AOYM4KG","2023-09-23 02:07:00.000",6,"awake"
"AOYM4KG","2023-09-23 02:08:00.000",576,"asleep"
"AOYM4KG","2023-09-23 03:44:00.000",18,"restless"
"AOYM4KG","2023-09-23 03:47:00.000",6,"asleep"
"AOYM4KG","2023-09-23 20:04:30.000",12,"asleep"
"AOYM4KG","2023-09-23 20:06:30.000",12,"restless"
"AOYM4KG","2023-09-23 20:08:30.000",6,"asleep"
"AOYM4KG","2023-09-23 20:09:30.000",12,"restless"
"AOYM4KG","2023-09-23 20:11:30.000",516,"asleep"
"AOYM4KG","2023-09-23 21:37:30.000",18,"restless"
"AOYM4KG","2023-09-23 21:40:30.000",6,"asleep"
"AOYM4KG","2023-09-23 21:41:30.000",36,"restless"
"AOYM4KG","2023-09-23 21:47:30.000",54,"asleep"
"AOYM4KG","2023-09-23 21:56:30.000",6,"restless"
"AOYM4KG","2023-09-23 21:57:30.000",18,"asleep"
"AOYM4KG","2023-09-23 22:00:30.000",6,"restless"
"AOYM4KG","2023-09-23 22:01:30.000",240,"asleep"
"AOYM4KG","2023-09-23 22:41:30.000",6,"restless"
"AOYM4KG","2023-09-23 22:42:30.000",12,"asleep"
"AOYM4KG","2023-09-23 22:44:30.000",6,"restless"
"AOYM4KG","2023-09-23 22:45:30.000",36,"asleep"
"AOYM4KG","2023-09-23 22:51:30.000",6,"restless"
"AOYM4KG","2023-09-23 22:52:30.000",18,"asleep"
"AOYM4KG","2023-09-23 22:55:30.000",6,"restless"
"AOYM4KG","2023-09-23 22:56:30.000",96,"asleep"
"AOYM4KG","2023-09-23 23:12:30.000",6,"restless"
"AOYM4KG","2023-09-23 23:13:30.000",270,"asleep"
"AOYM4KG","2023-09-23 23:58:30.000",6,"restless"
"AOYM4KG","2023-09-23 23:59:30.000",36,"asleep"
"AOYM4KG","2023-09-24 00:05:30.000",24,"restless"
"AOYM4KG","2023-09-24 00:09:30.000",6,"awake"
"AOYM4KG","2023-09-24 00:10:30.000",6,"restless"
"AOYM4KG","2023-09-24 00:11:30.000",6,"awake"
"AOYM4KG","2023-09-24 00:12:30.000",474,"asleep"
"AOYM4KG","2023-09-24 01:31:30.000",6,"restless"
"AOYM4KG","2023-09-24 01:32:30.000",36,"asleep"
"AOYM4KG","2023-09-24 01:38:30.000",36,"restless"
"AOYM4KG","2023-09-24 01:44:30.000",12,"awake"
"AOYM4KG","2023-09-24 01:46:30.000",6,"restless"
"AOYM4KG","2023-09-24 01:47:30.000",6,"awake"
"AOYM4KG","2023-09-24 01:48:30.000",186,"asleep"
"AOYM4KG","2023-09-24 02:19:30.000",18,"restless"
"AOYM4KG","2023-09-24 02:22:30.000",6,"asleep"
"AOYM4KG","2023-09-24 02:23:30.000",6,"restless"
"AOYM4KG","2023-09-24 02:24:30.000",6,"asleep"
"AOYM4KG","2023-09-24 02:25:30.000",6,"restless"
"AOYM4KG","2023-09-24 02:26:30.000",90,"asleep"
"AOYM4KG","2023-09-24 02:41:30.000",12,"restless"
"AOYM4KG","2023-09-24 02:43:30.000",186,"asleep"
"AOYM4KG","2023-09-24 03:14:30.000",6,"restless"
"AOYM4KG","2023-09-24 03:15:30.000",84,"asleep"
"AOYM4KG","2023-09-24 03:29:30.000",12,"restless"
"AOYM4KG","2023-09-24 03:31:30.000",66,"asleep"
"AOYM4KG","2023-09-24 03:42:30.000",18,"restless"
"AOYM4KG","2023-09-24 03:45:30.000",54,"asleep"
"AOYM4KG","2023-09-24 20:36:00.000",6,"awake"
"AOYM4KG","2023-09-24 20:37:00.000",6,"restless"
"AOYM4KG","2023-09-24 20:38:00.000",336,"asleep"
"AOYM4KG","2023-09-24 21:34:00.000",6,"restless"
"AOYM4KG","2023-09-24 21:35:00.000",18,"asleep"
"AOYM4KG","2023-09-24 21:38:00.000",6,"restless"
"AOYM4KG","2023-09-24 21:39:00.000",132,"asleep"
"AOYM4KG","2023-09-24 22:01:00.000",6,"restless"
"AOYM4KG","2023-09-24 22:02:00.000",102,"asleep"
"AOYM4KG","2023-09-24 22:19:00.000",42,"restless"
"AOYM4KG","2023-09-24 22:26:00.000",12,"awake"
"AOYM4KG","2023-09-24 22:28:00.000",12,"restless"
"AOYM4KG","2023-09-24 22:30:00.000",480,"asleep"
"AOYM4KG","2023-09-24 23:50:00.000",6,"restless"
"AOYM4KG","2023-09-24 23:51:00.000",102,"asleep"
"AOYM4KG","2023-09-25 00:08:00.000",18,"restless"
"AOYM4KG","2023-09-25 00:11:00.000",504,"asleep"
"AOYM4KG","2023-09-25 01:35:00.000",24,"restless"
"AOYM4KG","2023-09-25 01:39:00.000",6,"awake"
"AOYM4KG","2023-09-25 01:40:00.000",6,"restless"
"AOYM4KG","2023-09-25 01:41:00.000",6,"awake"
"AOYM4KG","2023-09-25 01:42:00.000",342,"asleep"
"AOYM4KG","2023-09-25 02:39:00.000",6,"restless"
"AOYM4KG","2023-09-25 02:40:00.000",90,"asleep"
"AOYM4KG","2023-09-25 02:55:00.000",6,"restless"
"AOYM4KG","2023-09-25 02:56:00.000",54,"asleep"
"AOYM4KG","2023-09-25 03:05:00.000",30,"restless"
"AOYM4KG","2023-09-25 03:10:00.000",18,"awake"
"AOYM4KG","2023-09-25 03:13:00.000",6,"restless"
"AOYM4KG","2023-09-25 03:14:00.000",156,"asleep"
"AOYM4KG","2023-09-25 03:40:00.000",6,"restless"
"AOYM4KG","2023-09-25 03:41:00.000",78,"asleep"
"AOYM4KG","2023-09-25 19:34:00.000",18,"restless"
"AOYM4KG","2023-09-25 19:37:00.000",30,"awake"
"AOYM4KG","2023-09-25 19:42:00.000",6,"restless"
"AOYM4KG","2023-09-25 19:43:00.000",768,"asleep"
"AOYM4KG","2023-09-25 21:51:00.000",18,"restless"
"AOYM4KG","2023-09-25 21:54:00.000",18,"awake"
"AOYM4KG","2023-09-25 21:57:00.000",12,"restless"
"AOYM4KG","2023-09-25 21:59:00.000",96,"asleep"
"AOYM4KG","2023-09-25 22:15:00.000",6,"restless"
"AOYM4KG","2023-09-25 22:16:00.000",12,"asleep"
"AOYM4KG","2023-09-25 22:18:00.000",6,"restless"
"AOYM4KG","2023-09-25 22:19:00.000",6,"awake"
"AOYM4KG","2023-09-25 22:20:00.000",168,"asleep"
"AOYM4KG","2023-09-25 22:48:00.000",18,"restless"
"AOYM4KG","2023-09-25 22:51:00.000",6,"asleep"
"AOYM4KG","2023-09-25 22:52:00.000",6,"restless"
"AOYM4KG","2023-09-25 22:53:00.000",144,"asleep"
"AOYM4KG","2023-09-25 23:17:00.000",6,"restless"
"AOYM4KG","2023-09-25 23:18:00.000",6,"asleep"
"AOYM4KG","2023-09-25 23:19:00.000",42,"restless"
"AOYM4KG","2023-09-25 23:26:00.000",6,"awake"
"AOYM4KG","2023-09-25 23:27:00.000",12,"restless"
"AOYM4KG","2023-09-25 23:29:00.000",12,"awake"
"AOYM4KG","2023-09-25 23:31:00.000",6,"restless"
"AOYM4KG","2023-09-25 23:32:00.000",42,"asleep"
"AOYM4KG","2023-09-25 23:39:00.000",6,"restless"
"AOYM4KG","2023-09-25 23:40:00.000",18,"asleep"
"AOYM4KG","2023-09-25 23:43:00.000",6,"restless"
"AOYM4KG","2023-09-25 23:44:00.000",84,"asleep"
"AOYM4KG","2023-09-25 23:58:00.000",12,"restless"
"AOYM4KG","2023-09-26 00:00:00.000",18,"asleep"
"AOYM4KG","2023-09-26 00:03:00.000",6,"restless"
"AOYM4KG","2023-09-26 00:04:00.000",264,"asleep"
"AOYM4KG","2023-09-26 00:48:00.000",6,"restless"
"AOYM4KG","2023-09-26 00:49:00.000",18,"asleep"
"AOYM4KG","2023-09-26 00:52:00.000",6,"restless"
"AOYM4KG","2023-09-26 00:53:00.000",240,"asleep"
"AOYM4KG","2023-09-26 01:33:00.000",6,"restless"
"AOYM4KG","2023-09-26 01:34:00.000",18,"asleep"
"AOYM4KG","2023-09-26 01:37:00.000",6,"restless"
"AOYM4KG","2023-09-26 01:38:00.000",96,"asleep"
"AOYM4KG","2023-09-26 01:54:00.000",6,"restless"
"AOYM4KG","2023-09-26 01:55:00.000",6,"asleep"
"AOYM4KG","2023-09-26 01:56:00.000",12,"restless"
"AOYM4KG","2023-09-26 01:58:00.000",18,"awake"
"AOYM4KG","2023-09-26 02:01:00.000",180,"asleep"
"AOYM4KG","2023-09-26 02:31:00.000",12,"restless"
"AOYM4KG","2023-09-26 02:33:00.000",186,"asleep"
"AOYM4KG","2023-09-26 03:04:00.000",18,"restless"
"AOYM4KG","2023-09-26 03:07:00.000",18,"asleep"
"AOYM4KG","2023-09-26 03:10:00.000",6,"restless"
"AOYM4KG","2023-09-26 03:11:00.000",168,"asleep"
"AOYM4KG","2023-09-26 03:39:00.000",18,"restless"
"AOYM4KG","2023-09-26 03:42:00.000",18,"asleep"
"AOYM4KG","2023-09-26 03:45:00.000",6,"restless"
"AOYM4KG","2023-09-26 03:46:00.000",18,"asleep"
"AOYM4KG","2023-09-26 19:57:30.000",30,"asleep"
"AOYM4KG","2023-09-26 20:02:30.000",6,"restless"
"AOYM4KG","2023-09-26 20:03:30.000",18,"asleep"
"AOYM4KG","2023-09-26 20:06:30.000",6,"restless"
"AOYM4KG","2023-09-26 20:07:30.000",348,"asleep"
"AOYM4KG","2023-09-26 21:05:30.000",6,"restless"
"AOYM4KG","2023-09-26 21:06:30.000",18,"asleep"
"AOYM4KG","2023-09-26 21:09:30.000",6,"restless"
"AOYM4KG","2023-09-26 21:10:30.000",78,"asleep"
"AOYM4KG","2023-09-26 21:23:30.000",6,"restless"
"AOYM4KG","2023-09-26 21:24:30.000",12,"asleep"
"AOYM4KG","2023-09-26 21:26:30.000",24,"restless"
"AOYM4KG","2023-09-26 21:30:30.000",6,"awake"
"AOYM4KG","2023-09-26 21:31:30.000",6,"restless"
"AOYM4KG","2023-09-26 21:32:30.000",12,"awake"
"AOYM4KG","2023-09-26 21:34:30.000",354,"asleep"
"AOYM4KG","2023-09-26 22:33:30.000",6,"restless"
"AOYM4KG","2023-09-26 22:34:30.000",18,"asleep"
"AOYM4KG","2023-09-26 22:37:30.000",6,"restless"
"AOYM4KG","2023-09-26 22:38:30.000",30,"asleep"
"AOYM4KG","2023-09-26 22:43:30.000",6,"restless"
"AOYM4KG","2023-09-26 22:44:30.000",36,"asleep"
"AOYM4KG","2023-09-26 22:50:30.000",6,"restless"
"AOYM4KG","2023-09-26 22:51:30.000",234,"asleep"
"AOYM4KG","2023-09-26 23:30:30.000",6,"restless"
"AOYM4KG","2023-09-26 23:31:30.000",6,"asleep"
"AOYM4KG","2023-09-26 23:32:30.000",12,"restless"
"AOYM4KG","2023-09-26 23:34:30.000",6,"awake"
"AOYM4KG","2023-09-26 23:35:30.000",18,"restless"
"AOYM4KG","2023-09-26 23:38:30.000",6,"awake"
"AOYM4KG","2023-09-26 23:39:30.000",72,"asleep"
"AOYM4KG","2023-09-26 23:51:30.000",6,"restless"
"AOYM4KG","2023-09-26 23:52:30.000",48,"asleep"
"AOYM4KG","2023-09-27 00:00:30.000",12,"restless"
"AOYM4KG","2023-09-27 00:02:30.000",618,"asleep"
"AOYM4KG","2023-09-27 01:45:30.000",6,"restless"
"AOYM4KG","2023-09-27 01:46:30.000",144,"asleep"
"AOYM4KG","2023-09-27 02:10:30.000",12,"restless"
"AOYM4KG","2023-09-27 02:12:30.000",174,"asleep"
"AOYM4KG","2023-09-27 02:41:30.000",6,"restless"
"AOYM4KG","2023-09-27 02:42:30.000",42,"asleep"
"AOYM4KG","2023-09-27 02:49:30.000",6,"restless"
"AOYM4KG","2023-09-27 02:50:30.000",6,"asleep"
"AOYM4KG","2023-09-27 02:51:30.000",12,"restless"
"AOYM4KG","2023-09-27 02:53:30.000",6,"awake"
"AOYM4KG","2023-09-27 02:54:30.000",18,"restless"
"AOYM4KG","2023-09-27 02:57:30.000",24,"asleep"
"AOYM4KG","2023-09-27 03:01:30.000",6,"restless"
"AOYM4KG","2023-09-27 03:02:30.000",156,"asleep"
"AOYM4KG","2023-09-27 03:28:30.000",6,"restless"
"AOYM4KG","2023-09-27 03:29:30.000",18,"asleep"
